id_mo,year,mo_year,calc,circulation,circulation_source,unique_users,unique_users_source,reach_nat,reach_nat_source,reach_reg,reach_reg_source,market_share,market_share_source,comments
300440,2023-12-01,3004402023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,1997-12-01,3004501997,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300450,1998-12-01,3004501998,1,99,99,99,99,0.5,1201998,99.0,99,0.0,1102008,KA
300450,1999-12-01,3004501999,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300450,2000-12-01,3004502000,1,99,99,99,99,0.7,99,99.0,99,0.0,1102008,KA
300450,2001-12-01,3004502001,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300450,2002-12-01,3004502002,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300450,2003-12-01,3004502003,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300450,2004-12-01,3004502004,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300450,2005-12-01,3004502005,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300450,2006-12-01,3004502006,1,99,99,99,99,99.0,99,99.0,99,0.0,1102008,KA
300450,2007-12-01,3004502007,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300450,2008-12-01,3004502008,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300450,2009-12-01,3004502009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2010-12-01,3004502010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2011-12-01,3004502011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2012-12-01,3004502012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2013-12-01,3004502013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2014-12-01,3004502014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2015-12-01,3004502015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2016-12-01,3004502016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2017-12-01,3004502017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2018-12-01,3004502018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2019-12-01,3004502019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2020-12-01,3004502020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2021-12-01,3004502021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2022-12-01,3004502022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300450,2023-12-01,3004502023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2008-12-01,3004602008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2009-12-01,3004602009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2010-12-01,3004602010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2011-12-01,3004602011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2012-12-01,3004602012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2013-12-01,3004602013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2014-12-01,3004602014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2015-12-01,3004602015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2016-12-01,3004602016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2017-12-01,3004602017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2018-12-01,3004602018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2019-12-01,3004602019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300460,2020-12-01,3004602020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300470,2021-12-01,3004702021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300470,2022-12-01,3004702022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300470,2023-12-01,3004702023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,1997-12-01,3004801997,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,1998-12-01,3004801998,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,1999-12-01,3004801999,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2000-12-01,3004802000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2001-12-01,3004802001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2002-12-01,3004802002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2003-12-01,3004802003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2004-12-01,3004802004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2005-12-01,3004802005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2006-12-01,3004802006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2007-12-01,3004802007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2008-12-01,3004802008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2009-12-01,3004802009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2010-12-01,3004802010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2011-12-01,3004802011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2012-12-01,3004802012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2013-12-01,3004802013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2014-12-01,3004802014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2015-12-01,3004802015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2016-12-01,3004802016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2017-12-01,3004802017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2018-12-01,3004802018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2019-12-01,3004802019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2020-12-01,3004802020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2021-12-01,3004802021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2022-12-01,3004802022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300480,2023-12-01,3004802023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,1998-12-01,3004901998,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,1999-12-01,3004901999,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2000-12-01,3004902000,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2001-12-01,3004902001,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2002-12-01,3004902002,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2003-12-01,3004902003,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2004-12-01,3004902004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2005-12-01,3004902005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2006-12-01,3004902006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2007-12-01,3004902007,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2008-12-01,3004902008,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2009-12-01,3004902009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2010-12-01,3004902010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2011-12-01,3004902011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2012-12-01,3004902012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2013-12-01,3004902013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2014-12-01,3004902014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2015-12-01,3004902015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2016-12-01,3004902016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2017-12-01,3004902017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2018-12-01,3004902018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2019-12-01,3004902019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2020-12-01,3004902020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2021-12-01,3004902021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2022-12-01,3004902022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300490,2023-12-01,3004902023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300491,2021-12-01,3004912021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300491,2022-12-01,3004912022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300491,2023-12-01,3004912023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300500,1993-12-01,3005001993,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300500,1994-12-01,3005001994,1,99,99,99,99,3.5,1201994,99.0,99,3.0,1102008,KA
300500,1995-12-01,3005001995,1,99,99,99,99,3.8,1201995,99.0,99,3.0,1102008,KA
300500,1996-12-01,3005001996,1,99,99,99,99,4.0,1201996,99.0,99,3.0,1102008,KA
300500,1997-12-01,3005001997,1,99,99,99,99,3.6,1201997,99.0,99,3.0,1102008,KA
300500,1998-12-01,3005001998,1,99,99,99,99,4.1,1201998,99.0,99,3.0,1102008,KA
300500,1999-12-01,3005001999,1,99,99,99,99,4.2,1201999,99.0,99,3.0,1102008,KA
300500,2000-12-01,3005002000,1,99,99,99,99,4.1,1202000,99.0,99,3.0,1102021,KA
300500,2001-12-01,3005002001,1,99,99,99,99,15.2,1102004,99.0,99,3.0,1102011,KA
300500,2002-12-01,3005002002,1,99,99,99,99,16.3,1102004,99.0,99,3.0,1102011,KA
300500,2003-12-01,3005002003,1,99,99,99,99,16.0,1102004,99.0,99,3.0,1102011,KA
300500,2004-12-01,3005002004,1,99,99,99,99,15.8,1102004,99.0,99,3.0,1102011,KA
300500,2005-12-01,3005002005,1,99,99,99,99,16.2,1102006,99.0,99,4.0,1102021,KA
300500,2006-12-01,3005002006,1,99,99,99,99,15.7,1102006,99.0,99,4.0,1102016,KA
300500,2007-12-01,3005002007,1,99,99,99,99,14.6,1102008,99.0,99,4.0,1102018,KA
300500,2008-12-01,3005002008,1,99,99,99,99,14.0,1102008,99.0,99,4.0,1102019,KA
300500,2009-12-01,3005002009,1,99,99,99,99,12.7,1102010,99.0,99,3.0,1102019,KA
300500,2010-12-01,3005002010,1,99,99,99,99,12.9,1102010,99.0,99,4.0,1102021,KA
300500,2011-12-01,3005002011,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300500,2012-12-01,3005002012,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300500,2013-12-01,3005002013,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300500,2014-12-01,3005002014,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300500,2015-12-01,3005002015,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300500,2016-12-01,3005002016,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300500,2017-12-01,3005002017,1,99,99,99,99,99.0,99,99.0,99,3.1,1102021,KA
300500,2018-12-01,3005002018,1,99,99,99,99,99.0,99,99.0,99,3.1,1102021,KA
300500,2019-12-01,3005002019,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300500,2020-12-01,3005002020,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300500,2021-12-01,3005002021,1,99,99,99,99,99.0,99,99.0,99,3.0,1102021,KA
300500,2022-12-01,3005002022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300500,2023-12-01,3005002023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300510,2022-12-01,3005102022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300510,2023-12-01,3005102023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300501,2014-12-01,3005012014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300501,2015-12-01,3005012015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300501,2016-12-01,3005012016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300501,2017-12-01,3005012017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300501,2018-12-01,3005012018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300501,2019-12-01,3005012019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300501,2020-12-01,3005012020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300501,2021-12-01,3005012021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300501,2022-12-01,3005012022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300501,2023-12-01,3005012023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2012-12-01,3005202012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2013-12-01,3005202013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2014-12-01,3005202014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2015-12-01,3005202015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2016-12-01,3005202016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2017-12-01,3005202017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2018-12-01,3005202018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2019-12-01,3005202019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2020-12-01,3005202020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2021-12-01,3005202021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2022-12-01,3005202022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300520,2023-12-01,3005202023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2012-12-01,3005302012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2013-12-01,3005302013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2014-12-01,3005302014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2015-12-01,3005302015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2016-12-01,3005302016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2017-12-01,3005302017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2018-12-01,3005302018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2019-12-01,3005302019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2020-12-01,3005302020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2021-12-01,3005302021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2022-12-01,3005302022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300530,2023-12-01,3005302023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300540,2019-12-01,3005402019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300540,2020-12-01,3005402020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300540,2021-12-01,3005402021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300540,2022-12-01,3005402022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300540,2023-12-01,3005402023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300550,2019-12-01,3005502019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300550,2020-12-01,3005502020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300550,2021-12-01,3005502021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300550,2022-12-01,3005502022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300550,2023-12-01,3005502023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300560,2022-12-01,3005602022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300560,2023-12-01,3005602023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300570,2016-12-01,3005702016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300570,2017-12-01,3005702017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300571,2018-12-01,3005712018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300571,2019-12-01,3005712019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300571,2020-12-01,3005712020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300571,2021-12-01,3005712021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300571,2022-12-01,3005712022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300571,2023-12-01,3005712023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300510,1993-12-01,3005101993,1,99,99,99,99,2.8,1201993,99.0,99,3.0,1102008,KA
300510,1994-12-01,3005101994,1,99,99,99,99,3.1,1201994,99.0,99,3.0,1102008,KA
300510,1995-12-01,3005101995,1,99,99,99,99,3.3,1201995,99.0,99,3.0,1102008,KA
300510,1996-12-01,3005101996,1,99,99,99,99,3.3,1201996,99.0,99,2.0,1102008,KA
300510,1997-12-01,3005101997,1,99,99,99,99,2.8,1201997,99.0,99,2.0,1102008,KA
300510,1998-12-01,3005101998,1,99,99,99,99,2.8,1201998,99.0,99,3.0,1102008,KA
300510,1999-12-01,3005101999,1,99,99,99,99,3.0,1201999,99.0,99,3.0,1102008,KA
300510,2000-12-01,3005102000,1,99,99,99,99,3.6,1202000,99.0,99,3.0,1102021,KA
300510,2001-12-01,3005102001,1,99,99,99,99,13.9,1102004,99.0,99,3.0,1102011,KA
300510,2002-12-01,3005102002,1,99,99,99,99,14.8,1102004,99.0,99,3.0,1102011,KA
300510,2003-12-01,3005102003,1,99,99,99,99,14.9,1102004,99.0,99,3.0,1102011,KA
300510,2004-12-01,3005102004,1,99,99,99,99,15.1,1102004,99.0,99,4.0,1102011,KA
300510,2005-12-01,3005102005,1,99,99,99,99,15.8,1102006,99.0,99,4.0,1102021,KA
300510,2006-12-01,3005102006,1,99,99,99,99,14.9,1102006,99.0,99,4.0,1102016,KA
300510,2007-12-01,3005102007,1,99,99,99,99,14.2,1102008,99.0,99,4.0,1102018,KA
300510,2008-12-01,3005102008,1,99,99,99,99,14.1,1102008,99.0,99,4.0,1102019,KA
300510,2009-12-01,3005102009,1,99,99,99,99,13.0,1102010,99.0,99,4.0,1102019,KA
300510,2010-12-01,3005102010,1,99,99,99,99,13.3,1102010,99.0,99,4.0,1102021,KA
300510,2011-12-01,3005102011,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300510,2012-12-01,3005102012,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300510,2013-12-01,3005102013,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300510,2014-12-01,3005102014,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300510,2015-12-01,3005102015,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300510,2016-12-01,3005102016,1,99,99,99,99,99.0,99,99.0,99,4.0,1102021,KA
300510,2017-12-01,3005102017,1,99,99,99,99,99.0,99,99.0,99,4.1,1102021,KA
300510,2018-12-01,3005102018,1,99,99,99,99,99.0,99,99.0,99,4.3,1102021,KA
300510,2019-12-01,3005102019,1,99,99,99,99,99.0,99,99.0,99,4.2,1102021,KA
300510,2020-12-01,3005102020,1,99,99,99,99,99.0,99,99.0,99,3.9,1102021,KA
300510,2021-12-01,3005102021,1,99,99,99,99,99.0,99,99.0,99,3.9,1102021,KA
300581,1993-12-01,3005811993,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,1994-12-01,3005811994,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,1995-12-01,3005811995,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,1996-12-01,3005811996,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,1997-12-01,3005811997,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,1998-12-01,3005811998,1,99,99,99,99,0.7,1201998,99.0,99,1.0,1102008,KA
300581,1999-12-01,3005811999,1,99,99,99,99,0.7,1201999,99.0,99,1.0,1102008,KA
300581,2000-12-01,3005812000,1,99,99,99,99,0.5,1202000,99.0,99,1.0,1102008,KA
300581,2001-12-01,3005812001,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,2002-12-01,3005812002,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,2003-12-01,3005812003,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,2004-12-01,3005812004,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,2005-12-01,3005812005,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,2006-12-01,3005812006,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,2007-12-01,3005812007,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,2008-12-01,3005812008,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300581,2009-12-01,3005812009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2010-12-01,3005822010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2011-12-01,3005822011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2012-12-01,3005822012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2013-12-01,3005822013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2014-12-01,3005822014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2015-12-01,3005822015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2016-12-01,3005822016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2017-12-01,3005822017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2018-12-01,3005822018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2019-12-01,3005822019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2020-12-01,3005822020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2021-12-01,3005822021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2022-12-01,3005822022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300582,2023-12-01,3005822023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,1993-12-01,3005901993,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,1994-12-01,3005901994,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,1995-12-01,3005901995,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,1996-12-01,3005901996,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,1997-12-01,3005901997,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,1998-12-01,3005901998,1,99,99,99,99,1.4,1201998,99.0,99,1.0,1102008,KA
300590,1999-12-01,3005901999,1,99,99,99,99,1.4,1201999,99.0,99,1.0,1102008,KA
300590,2000-12-01,3005902000,1,99,99,99,99,1.1,1202000,99.0,99,1.0,1102008,KA
300590,2001-12-01,3005902001,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,2002-12-01,3005902002,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,2003-12-01,3005902003,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,2004-12-01,3005902004,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,2005-12-01,3005902005,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,2006-12-01,3005902006,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,2007-12-01,3005902007,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,2008-12-01,3005902008,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300590,2009-12-01,3005902009,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2010-12-01,3005902010,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2011-12-01,3005902011,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2012-12-01,3005902012,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2013-12-01,3005902013,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2014-12-01,3005902014,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2015-12-01,3005902015,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2016-12-01,3005902016,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2017-12-01,3005902017,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2018-12-01,3005902018,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2019-12-01,3005902019,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2020-12-01,3005902020,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2021-12-01,3005902021,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2022-12-01,3005902022,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300590,2023-12-01,3005902023,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,1993-12-01,3006001993,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300600,1994-12-01,3006001994,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300600,1995-12-01,3006001995,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300600,1996-12-01,3006001996,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300600,1997-12-01,3006001997,1,99,99,99,99,99.0,99,99.0,99,1.0,1102008,KA
300600,1998-12-01,3006001998,1,99,99,99,99,1.2,1201998,99.0,99,1.0,1102008,KA
300600,1999-12-01,3006001999,1,99,99,99,99,1.6,1201999,99.0,99,2.0,1102008,KA
300600,2000-12-01,3006002000,1,99,99,99,99,1.8,1202000,99.0,99,2.0,1102011,KA
300600,2001-12-01,3006002001,1,99,99,99,99,99.0,99,99.0,99,2.0,1102011,KA
300600,2002-12-01,3006002002,1,99,99,99,99,99.0,99,99.0,99,2.0,1102011,KA
300600,2003-12-01,3006002003,1,99,99,99,99,99.0,99,99.0,99,2.0,1102011,KA
300600,2004-12-01,3006002004,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2005-12-01,3006002005,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2006-12-01,3006002006,1,99,99,99,99,99.0,99,99.0,99,99.0,99,KA
300600,2007-12-01,3006002007,1,99,99,99,99,99.0,99,99.0,99,2.0,1102018,KA
300600,2008-12-01,3006002008,1,99,99,99,99,99.0,99,99.0,99,2.0,1102018,KA
300600,2009-12-01,3006002009,1,99,99,99,99,99.0,99,99.0,99,2.0,1102018,KA
