id_mo,mo_title,id_sector,mandate,location,primary_distr_area,local,language,start_date,start_fake_date,end_date,end_fake_date,editorial_line_s,editorial_line_e,comments
300741,W24,30,6,Wien,11,0,deutsch,2005-03-10,9,9999-01-01,9,"Die aktuellen Geschehnisse des Tages in 24 Stunden Wien, Hintergrunddokumentationen aus den Bezirken, aktuelle Großereignisse in Wien, Kultur, Fashion- und Lifestylemagazine oder Zukunfts- und Wirtschaftsthemen aus einer der am schnellsten wachsenden europäischen Großstädte. W24 setzt sich wie kein anderer Sender intensiv mit aktuellen Themen der Stadt und ihrer Bewohnerinnen und Bewohner auseinander. Durch seine Nachrichtenkompetenz, seine „Live & vor Ort“-Präsenz und seine aktuellen TV-Formate bietet das Wiener Stadtfernsehen Information, Service und Unterhaltung für alle Wienerinnen und Wiener. Mehr auf: https://www.w24.at/Ueber-uns/Uebersicht",KA,Einziger Kabelsender im Besitz der Stadt Wien 
300742,KT1 - Kärnten 1,30,2,Klagenfurt,13,0,deutsch,1999-01-01,4,9999-01-01,9,"KT1 ist ein von allen Parteien und Interessenvertretungen unabhängiger privater Fernsehveranstalter. Er stützt sich auf demokratische und humanitäre Grundrechte und ist der Meinungsvielfalt verpflichtet. Sein Programm gestaltet sich besonders nach regionalen Ereignissen aus Politik, Wirtschaft, Kultur, Sport und Gesundheit und bietet bunte und thematisch abwechslungsreiche Inhalte. (https://www.kt1.at/impressum/)",KA,Bis 2009 noch unter der Schirmherrschaft der Styria Media AG wurde der Sender dann von drei Kärntnern übernommen.
300743,N1 TV,30,2,St. Pölten,14,1,deutsch,2001-06-15,9,2022-11-01,1,"N1 TV produziert ein regionales niederösterreichisches Fernsehprogramm aus den Bereichen Gesellschaft, Politik, Kultur und Sport im Rahmen einer mindestens einstündigen Wochenausgabe mit täglicher 24-stündiger Wiederholung.",KA,https://regiowiki.at/w/index.php?title=N1_Nieder%C3%B6sterreich_TV&mobileaction=toggle_view_desktop
300744,LT1,30,2,Linz,15,1,deutsch,2001-01-01,4,9999-01-01,9,KA,KA,Partnersender von WT1
300745,RTS - Regional TV Salzburg,30,2,Wals-Himmelreich,16,0,deutsch,2009-11-04,9,9999-01-01,9,"Wir sind das regionale Fernsehen für das Bundesland Salzburg. Wir produzieren ein redaktionelles Bewegtbild-Programm für Fernsehen, Internet und soziale Netzwerke. Unsere Inhalte geben das Leben im Bundesland Salzburg wieder. Wir befassen uns mit einer großen Bandbreite an Themen wie Politik, Kultur, Sport, Wirtschaft, Brauchtum sowie dem ganz alltäglichen Vereins- und Gemeindeleben. Wir verstehen uns als journalistisches Medium, das eine große Verantwortung gegenüber seinem Publikum hat und das für gewissenhafte Informationsverarbeitung steht. Unser Programm bietet kritische Information und familienfreundliche Unterhaltung. Wir machen Fernsehen das frei ist von Gewalt, Sensationslust und reißerischen Aufmachungen. Wir und unsere Inhalte sind stets respektvoll aber kritisch, modern aber bodenständig sowie sachlich und politisch neutral. Land und Leute stehen im Mittelpunkt unserer Berichterstattung.",KA,KA
300746,Kanal3 - das regionale Fernsehen,30,2,Judenburg,17,1,deutsch,2011-01-01,4,9999-01-01,9,„Informationen aus und für die Region - wir halten Sie auf dem Laufenden.,KA,KA
300747,Tirol TV [1],30,2,Innsbruck,18,1,deutsch,1997-06-01,1,2013-01-01,4,KA,KA,KA
300750,BKF,30,2,Eisenstadt,12,0,deutsch,1997-01-01,4,2011-12-01,1,Unabhängig - Parteifrei - Neutral,KA,KA
300760,Schau TV,30,2,Wien,12,0,deutsch,2012-02-01,1,2023-02-01,1,KA,KA,KA
300780,Krone TV,30,2,Wien,20,0,deutsch,2020-09-27,9,9999-01-01,9,krone.at versteht sich als das Internet-Portal für alle Österreicher und Internet-Nutzer des gesamten deutschsprachigen Raumes. krone.at ist unabhängig. krone.at bündelt mediengerecht das Beste aus allen Informations- und Unterhaltungsbereichen.,KA,KA
300781,Kronehit TV,30,2,Wien,20,0,deutsch,2015-04-22,9,9999-01-01,9,"Unterhaltungssender (und dessen Webauftritt) für erwachsene ÖstereicherInnen mit den Programmschwerpunkten Musik, unterhaltende Information aus Österreich und der Welt sowie zielgruppenrelevantem Content und diversen Serviceangeboten",KA,"Internet-TV, https://www.digitalfernsehen.de/ratgeber/digital-tv/kronehit-tv-592505/"
390980,vol.at TV,30,2,Schwarzach,20,0,deutsch,2019-07-01,4,9999-01-01,9,"Vorarlberg Online (www.vol.at) ist ein regionales Onlineportal mit Schwerpunkt News, Services und Unterhaltung für Vorarlberg und ein Teil der Austria.com-Gruppe.",KA,"Programmfenster von Ländle TV, terrestrisch digital, auch Internet: https://www.vol.at/specials/tv (https://www.derstandard.at/story/2000105686773/russmedia-oeffnet-tv-fenster-im-laendle)"
670640,Obersteirische Zeitung – OVZ Obersteirische Volkszeitung,12,99,Leoben,17,1,deutsch,1998-04-09,1,2008-12-20,9,KA,KA,KA
300790,oe24.tv,30,2,Wien,20,0,deutsch,2016-09-26,9,9999-01-01,9,"oe24 ist unabhängig, kritisch, modern und ausschließlich ihren Lesern verpflichtet. In ihrer grundlegenden Richtung bekennt sich oe24 zur demokratischen Republik Österreich und ihren Prinzipien, zu den Menschenrechten und zu einer an Gerechtigkeit und Nachhaltigkeit orientierten Gesellschaft. Daher tritt oe24 insbesondere dafür ein, die parlamentarische Demokratie und den Rechtsstaat zu bewahren und zu fördern sowie die wirtschaftliche Wettbewerbsfähigkeit, beruhend auf den Grundsätzen der sozialen Marktwirtschaft, und die Eigenständigkeit Österreichs zu stärken. oe24 ist für Toleranz gegenüber allen ethnischen und religiösen Gruppen, lehnt politischen Extremismus und Totalitarismus ab. Die Redaktion ist dem Ehrenkodex der österreichischen Presse verpflichtet. Sie bemüht sich in allen Bereichen um Fairness und Objektivität.",KA,KA
300820,Sky,30,2,Wien,20,0,deutsch,2009-07-04,7,9999-01-01,9,"Die Website informiert über Aktivitäten und Angebote der Sky Österreich Fernsehen GmbH, insbesondere aus den Bereichen Film, Serien und Sport.",KA,KA
300821,Sky Sport Austria,30,2,Wien,20,0,deutsch,2009-07-04,7,9999-01-01,9,"Sky ist einer der führenden Entertainment-Anbieter in Österreich, Deutschland und der Schweiz. Das Programmangebot besteht aus bestem Live-Sport, exklusiven Serien, neuesten Filmen, vielfältigen Kinderprogrammen, spannenden Dokumentationen und unterhaltsamen Shows – viele davon Sky Original Productions. Neben dem frei empfangbaren Sender Sky Sport News HD können Zuschauer in Österreich das Programm zuhause und unterwegs über Sky Q und jetzt auch via Sky X sehen. Sky Österreich mit Hauptsitz in Wien ist Teil der Comcast Group und gehört zu Europas führendem Unterhaltungskonzern Sky Limited.",KA,"Satellit, auch Internet: www.youtube.com/user/skysportaustria u.a."
300822,Premiere Austria,30,2,Wien,20,0,deutsch,2002-10-26,9,2009-07-03,9,KA,KA,Pay-TV
300970,Kurier TV,30,2,Wien,20,0,deutsch,2023-02-01,1,9999-01-01,9,"KURIER.at versteht sich als Internet Portal für alle Österreicher und Internet-Nutzer des gesamten deutschsprachigen Raumes. KURIER.at ist ein von Parteien und Interessensgruppen unabhängiger Beitrag zur demokratischen Meinungsbildung im Sinne einer umfassenden Informationsfreiheit auf der Basis der parlamentarischen Demokratie, des Rechtsstaates, einer jeden Extremismus ausschließenden freien Gesellschaftsordnung sowie der Sozialen Marktwirtschaft. KURIER.at bündelt mediengerecht das Beste aus allen Informations- und Unterhaltungsbereichen.",KA,KA
301743,SW1 - Stadtfernsehen Schwechat,30,2,St. Pölten,14,1,deutsch,2000-01-01,4,9999-01-01,9,"SW1 TV produziert ein lokales Schwechater Stadtfernsehen mit Beiträgen aus den Bereichen Gesellschaft, Politik, Kultur und Sport im Rahmen einer halbstündigen Wochenausgabe mit täglicher 24-stündiger Wiederholung.",KA,https://extradienst.at/eine-regionale-erfolgsstory/ + weiterer Sender: SW1 Bezirks TV Bruck an der Leitha?
301744,WT1,30,2,Wels,15,1,deutsch,1996-05-01,1,9999-01-01,9,KA,KA,der erste regionale TV-Sender Österreichs / Partnersender von LT1
301746,WKK Lokal TV,30,2,Judenburg,17,1,deutsch,1995-01-01,4,2010-01-01,7,KA,KA,KA
301747,Tirol TV [2],30,2,Innsbruck,18,1,deutsch,2014-01-02,1,9999-01-01,9,"Tirol TV ist ein unabhängiges Tiroler Medium. Es ist unabhängig von politischen Parteien, Institutionen und Interessensgruppen. Tirol TV berichtet und kommentiert gründlich und umfassend mit Schwerpunkt Tirol über Politik, Wirtschaft, Kultur, Gesellschaft und Sport und betrachtet sich als Instrument der demokratischen Meinungsbildung im Sinne der umfassenden Informationsfreiheit. Tirol TV tritt ein für: die Wahrung und Förderung der parlamentarischen Demokratie, der Menschenrechte und des Rechtsstaates, sowie für den föderalistischen Aufbau der Republik Österreich und deren konstruktiven Beitrag zum europäischen Einigungsprozess, die Vertiefung der Toleranz gegenüber allen ethnischen und religiösen Gemeinschaften, eine freie Gesellschaftsordnung, die jeden Extremismus ausschließt, Meinungsfreiheit und Meinungsvielfalt. https://www.tiroltoday.at/impressum/",KA,Im April 2023 übernahm die Moser Holding AG die Tirol Tv GmbH.
302743,RT24 - Regionale Television,30,2,St. Pölten,14,1,deutsch,2010-01-01,4,9999-01-01,9,KA,KA," https://extradienst.at/eine-regionale-erfolgsstory/, https://www.n1tv.at/"
302744,TV3,30,2,Linz,15,1,deutsch,1997-01-01,4,2000-12-31,7,KA,KA,KA
302747,Munde TV - [Telfs],30,2,Innsbruck,18,1,deutsch,2019-01-01,4,9999-01-01,9,"Tirol TV ist ein unabhängiges Tiroler Medium. Es ist unabhängig von politischen Parteien, Institutionen und Interessensgruppen. Tirol TV berichtet und kommentiert gründlich und umfassend mit Schwerpunkt Tirol über Politik, Wirtschaft, Kultur, Gesellschaft und Sport und betrachtet sich als Instrument der demokratischen Meinungsbildung im Sinne der umfassenden Informationsfreiheit. Tirol TV tritt ein für: die Wahrung und Förderung der parlamentarischen Demokratie, der Menschenrechte und des Rechtsstaates, sowie für den föderalistischen Aufbau der Republik Österreich und deren konstruktiven Beitrag zum europäischen Einigungsprozess, die Vertiefung der Toleranz gegenüber allen ethnischen und religiösen Gemeinschaften, eine freie Gesellschaftsordnung, die jeden Extremismus ausschließt, Meinungsfreiheit und Meinungsvielfalt. (https://www.mundetv.at/impressum/)",KA,Im April 2023 übernahm die Moser Holding AG die Tirol Tv GmbH.
303743,NÖN N1,30,2,St. Pölten,14,1,deutsch,2022-11-01,1,9999-01-01,9,"N1 TV produziert ein regionales niederösterreichisches Fernsehprogramm aus den Bereichen Gesellschaft, Politik, Kultur und Sport im Rahmen einer mindestens einstündigen Wochenausgabe mit täglicher 24-stündiger Wiederholung.",KA,https://extradienst.at/eine-regionale-erfolgsstory/
320010,B1 Burgenland TV,30,2,Pottendorf,12,1,deutsch,2013-01-01,1,2022-11-01,7,KA,KA,"2013 erste Nennung im RTR-Kommunikationsbericht, im September 2021 von der RMG Regional-Media-Group (N1 TV) überrnommen. Vermutlich mit der Übernahme von N1 TV durch die NÖN im November 2022 eingestellt (https://extradienst.at/eine-regionale-erfolgsstory/)."
350010,BTV,30,2,Linz,15,1,deutsch,1998-01-01,7,2018-11-04,9,KA,KA,"https://www.nachrichten.at/oberoesterreich/salzkammergut/Neuer-Name-und-neues-Programm-Aus-BTV-wird-TV1,art71,3050417"
350011,TV1 Oberösterreich - Oön TV,30,2,Vöcklabruck,15,1,deutsch,2018-11-05,7,9999-01-01,9,Nachrichten und Unterhaltung – direkt aus den Regionen und mit Aktuellem aus dem Newsroom der OÖNachrichten.,KA,"https://www.leadersnet.at/news/33794,aus-btv-wird-tv1-oberoesterreich.html"
350020,MF1 - Mühlviertel Fernsehen 1,30,2,Freistadt,15,1,deutsch,1998-01-01,4,2009-02-01,4,KA,KA,KA
350021,Mühlviertel.TV,30,2,Freistadt,15,1,deutsch,2009-02-01,1,9999-01-01,9,"Der Sender „Mühlviertel.TV“ gehört zu keinem Medienkonzern, sondern ist ein eigenständig geführtes Unternehmen, das im Februar 2009 von MMag. Elisabeth Keplinger-Radler gegründet wurde und seither als Einzelunternehmen geführt wird. Hauptsitz der Firma ist in Freistadt, Industriestr. 6.",KA,KA
390982,Ländle TV - Das Lokalfernsehen,30,2,Schwarzach,20,0,deutsch,2007-01-01,7,9999-01-01,9,"Nah am Geschehen, regional und politisch unabhängig.",KA,KA
400013,orf.at,40,1,Wien,20,0,mehrsprachig,1997-07-24,9,9999-01-01,9,"Grundlegende Richtung des Onlineangebotes des ORF: Erfüllung des Auftrages gemäß § 3 Abs. 5 Z 2 iVm § 18 ORF-Gesetz.
Das ORF.at-Netzwerk ist Österreichs meistgenutzte Nachrichten-Plattform. ORF.at bietet einen kompakten Nachrichtenüberblick in Form von Text-, Video- und Audio-Beiträgen. Die „blaue Seite“ informiert aktuell und unabhängig über die regionalen, nationalen und internationalen Ereignisse und Entwicklungen in allen gesellschaftlich relevanten Bereichen, bietet umfassende sendungsbegleitende Inhalte sowie Informationen zum ORF und seinen Programmen, und macht Livestreaming- und On-Demand-Angebote online verfügbar. Außerdem werden humanitäre Aktionen des ORF online unterstützt.",KA,KA
400030,profil.at,40,2,Wien,20,0,deutsch,1997-02-01,4,9999-01-01,9,"PROFIL ist das unabhängige Nachrichtenmagazin Österreichs und der dazugehörende Webauftritt für Politik, Wirtschaft, Außenpolitik, Gesellschaft, Wissenschaft und Kultur.",KA, Startdatum zwischen Februar und April 1997
400040,falter.at,40,2,Wien,20,0,deutsch,1995-01-01,4,9999-01-01,9,Gegen das Falsche in Politik und Kultur. Für mehr Lebenslust.,KA,KA
400110,vienna.at,40,2,Schwarzach,20,0,deutsch,1995-09-27,9,9999-01-01,9,"Vienna.at (www.vienna.at) ist ein regionales Onlineportal mit Schwerpunkt News, Services und Unterhaltung für Wien und ein Teil der Austria.com-Gruppe.",KA,KA
400120,kosmo.at,40,2,Wien,20,0,deutsch,2009-01-01,4,9999-01-01,9,"Der Unternehmensgegenstand umfasst die Veröffentlichung und Verbreitung von Nachrichten, Artikeln und multimedialen Inhalten in den Bereichen Politik, Sport, Lifestyle, Technik und Prominenz, sowie verwandte Informationsdienstleistungen. Grundlegende Richtung: Unabhängig",KA,KA
400160,finanzen.net [[Dach]],40,2,Karlsruhe,20,0,deutsch,1999-01-01,4,9999-01-01,9,KA,KA,KA
400161,finanzen.net,40,2,Karlsruhe,20,0,deutsch,1999-01-01,4,9999-01-01,9,KA,KA,KA
400162,finanzen.at,40,2,Karlsruhe,20,0,deutsch,1999-01-01,4,9999-01-01,9,KA,KA,KA
400180,GMX [[Dach]],40,2,Karlsruhe,20,0,deutsch,1997-01-01,4,9999-01-01,9,"Wir erreichen mit unseren Inhalten unterschiedliche Menschen mit unterschiedlichsten Interessen. Es ist unser Ziel, unseren Nutzerinnen und Nutzern die Inhalte anzubieten, die für sie von Interesse sind. Deshalb finden Sie auf unseren Portalen nicht nur aktuelle Themen aus Politik, Sport und Zeitgeschehen, sondern auch Unterhaltungs- sowie Ratgeber- und Serviceinhalte.",KA,KA
609180,"Presse, Die [WZ]",12,2,Wien,20,0,deutsch,1946-01-26,9,1996-10-19,9,KA,KA,KA
609791,Slovenski vestnik [WZ1],12,2,Wien,11,0,slowenisch,1946-06-14,9,1947-02-14,9,KA,KA,KA
400181,gmx.at,40,2,Karlsruhe,20,0,deutsch,1997-01-01,4,9999-01-01,9,"Wir erreichen mit unseren Inhalten unterschiedliche Menschen mit unterschiedlichsten Interessen. Es ist unser Ziel, unseren Nutzerinnen und Nutzern die Inhalte anzubieten, die für sie von Interesse sind. Deshalb finden Sie auf unseren Portalen nicht nur aktuelle Themen aus Politik, Sport und Zeitgeschehen, sondern auch Unterhaltungs- sowie Ratgeber- und Serviceinhalte.",KA,KA
400182,gmx.net ,40,2,Karlsruhe,20,0,deutsch,1997-01-01,4,9999-01-01,9,"Wir erreichen mit unseren Inhalten unterschiedliche Menschen mit unterschiedlichsten Interessen. Es ist unser Ziel, unseren Nutzerinnen und Nutzern die Inhalte anzubieten, die für sie von Interesse sind. Deshalb finden Sie auf unseren Portalen nicht nur aktuelle Themen aus Politik, Sport und Zeitgeschehen, sondern auch Unterhaltungs- sowie Ratgeber- und Serviceinhalte.",KA,KA
400210,servustv.com,40,2,Wals-Siezenheim,20,0,deutsch,2022-01-01,9,9999-01-01,9,"Unternehmensgegenstand: Telekommunikations- und Rundfunkunternehmung Grundlegende Programmausrichtung: Kultur, Kunst, Wirtschaft, Sport, Unterhaltung und Wissenschaft des Alpen-Donau-Adria Raumes",KA,KA
400250,puls4.com,40,2,Wien,20,0,deutsch,2008-01-28,9,9999-01-01,9,Erklärung über die grundlegende Richtung: PULS 4 ist ein unabhängiger privater österreichischer Fernsehsender.,KA,KA
400260,puls24.at,40,2,Wien,20,0,deutsch,2019-09-01,9,9999-01-01,9,Erklärung über die grundlegende Richtung: PULS 24 ist ein unabhängiger privater österreichischer Fernsehsender.,KA,KA
400270,prosieben.at,40,2,Unterföhring,20,0,deutsch,2000-09-01,4,9999-01-01,9,KA,KA,https://www.horizont.at/digital/news/mediagruppe-austria-steigt-in-online-vermarktung-ein-26914
400280,sat1.at,40,2,Unterföhring,20,0,deutsch,2000-07-01,7,9999-01-01,9,KA,KA,Startdatum von TV-Sender übernommen
400290,k.at,40,2,Wien,20,0,deutsch,2019-06-25,9,9999-01-01,9,"Unser Angebot versteht sich als unabhängiges Internet Portal und basiert auf Artikel 10 EMRK. Die dort geschützte Meinungsfreiheit ist das subjektive Recht auf freie Rede, auf freie Meinungsäußerung und auf die öffentliche Verbreitung einer Meinung in Wort, Schrift und Bild sowie durch alle weiteren verfügbaren Übertragungsmittel.",KA,https://www.ots.at/presseaussendung/OTS_20190625_OTS0035/der-telekurier-praesentiert-kat-das-neue-portal-fuer-die-junge-zielgruppe
400350,rtl.de,40,2,Köln,20,0,deutsch,1997-04-01,1,9999-01-01,9,"RTL ist Europas führende Unterhaltungsmarke und steht für Unterhaltung, unabhängigen Journalismus, Inspiration, Energie und Haltung. Mit unseren Fernsehsendern, Streamingdiensten, Radiostationen und Online-Plattformen in Deutschland, den Niederlanden, Frankreich, Ungarn und Luxemburg erreichen wir jeden Tag Millionen Menschen in ganz Europa. Die Marke RTL gehört der RTL Group.",KA,KA
400370,Mein Bezirk.at [[Dach]],40,2,Wien,20,0,deutsch,2009-01-01,7,9999-01-01,9,"Die Medien der RegionalMedien Austria handeln in den Bezirken, auf Landes- und auf Bundesebene völlig unabhängig von politischen Parteien, Institutionen und Interessengruppen. Die redaktionellen Mitarbeiterinnen und Mitarbeiter der RegionalMedien Austria treten für die Grundwerte der parlamentarischen Demokratie, für das Prinzip der Rechtsstaatlichkeit sowie für die Gleichberechtigung aller Staatsbürgerinnen und Staatsbürger ein. Jede Form von Extremismus und Totalitarismus wird strikt abgelehnt. Die redaktionellen Mitarbeiterinnen und Mitarbeiter der RegionalMedien Austria-Medien treten für die Stärkung der wirtschaftlichen Wettbewerbsfähigkeit Österreichs sowie seiner Regionen nach den Prinzipien der freien Marktwirtschaft ein. Die redaktionellen Mitarbeiterinnen und Mitarbeiter der RegionalMedien Austria in den Bezirken, auf Landes- und auf Bundesebene verpflichten sich in ihrer Arbeit zur Einhaltung des Ehrenkodex des Österreichischen Presserats. Die redaktionellen Mitarbeiterinnen und Mitarbeiter der RegionalMedien Austria-Medien wenden sich an alle Leserinnen und Leser, die hohe Ansprüche an eine gründliche und umfassende Berichterstattung auf lokaler, regionaler und nationaler Ebene stellen. Die Themenfelder der Berichterstattung umfassen unmittelbar das persönliche Umfeld und die persönlichen Interessen der Leserinnen und Leser sowie darüber hinaus Gesellschaft, Wirtschaft, Politik, Kultur, Sport und Freizeit. Die nationale Chefredaktion sowie die Chefredaktionen der RegionalMedien Austria-Medien sind für die Einhaltung der Blattlinie und ihre Implementierung verantwortlich.",KA,https://www.styria.com/de/brands/meinbezirk
400371,MeinBezirk.at/Wien,40,2,Wien,20,0,deutsch,2009-01-01,7,9999-01-01,9,"Von allen politischen Parteien und Interessensvertretungen unabhängiges Regionalmedium mit Berichterstattung über das gesellschaftliche, politische, wirtschaftliche, sportliche und kulturelle Leben mit regionalem Fokus.",KA,https://www.styria.com/de/brands/meinbezirk
400372,MeinBezirk.at/Burgenland,40,2,Eisenstadt,20,0,deutsch,2009-01-01,7,9999-01-01,9,"Von allen politischen Parteien und Interessensvertretungen unabhängiges Regionalmedium mit Berichterstattung über das gesellschaftliche, politische, wirtschaftliche, sportliche und kulturelle Leben mit regionalem Fokus.",KA,https://www.styria.com/de/brands/meinbezirk
400373,MeinBezirk.at/Niederösterreich,40,2,St. Pölten,20,0,deutsch,2007-03-31,1,9999-01-01,9,"Von allen politischen Parteien und Interessensvertretungen unabhängiges Regionalmedium mit Berichterstattung über das gesellschaftliche, politische, wirtschaftliche, sportliche und kulturelle Leben mit regionalem Fokus.",KA,https://www.ots.at/presseaussendung/OTS_20070425_OTS0086/austriacomplus-vermarktet-regional-plattform-der-bezirksblaetter
400374,MeinBezirk.at/Oberösterreich,40,2,Innsbruck,20,0,deutsch,2009-01-01,7,9999-01-01,9,"Von allen politischen Parteien und Interessensvertretungen unabhängiges Regionalmedium mit Berichterstattung über das gesellschaftliche, politische, wirtschaftliche, sportliche und kulturelle Leben mit regionalem Fokus.",KA,https://www.styria.com/de/brands/meinbezirk
400375,MeinBezirk.at/Steiermark,40,2,Graz,20,0,deutsch,2009-01-01,7,9999-01-01,9,"Von allen politischen Parteien und Interessensvertretungen unabhängiges Regionalmedium mit Berichterstattung über das gesellschaftliche, politische, wirtschaftliche, sportliche und kulturelle Leben mit regionalem Fokus.",KA,https://www.styria.com/de/brands/meinbezirk
400376,MeinBezirk.at/Kärnten,40,2,Klagenfurt,20,0,deutsch,2009-01-01,7,9999-01-01,9,"Von allen politischen Parteien und Interessensvertretungen unabhängiges Regionalmedium mit Berichterstattung über das gesellschaftliche, politische, wirtschaftliche, sportliche und kulturelle Leben mit regionalem Fokus.",KA,https://www.styria.com/de/brands/meinbezirk
400377,MeinBezirk.at/Salzburg,40,2,Salzburg,20,0,deutsch,2009-01-01,7,9999-01-01,9,"Von allen politischen Parteien und Interessensvertretungen unabhängiges Regionalmedium mit Berichterstattung über das gesellschaftliche, politische, wirtschaftliche, sportliche und kulturelle Leben mit regionalem Fokus.",KA,https://www.styria.com/de/brands/meinbezirk
609792,Slovenski vestnik [WZ2],12,5,Klagenfurt,13,0,slowenisch,1947-07-04,9,1948-02-20,9,KA,KA,KA
609793,Slovenski vestnik [WZ3],12,5,Wien,13,0,slowenisch,1949-07-29,9,1949-08-24,9,KA,KA,KA
400378,MeinBezirk.at/Tirol,40,2,Innsbruck,20,0,deutsch,2009-01-01,7,9999-01-01,9,"Von allen politischen Parteien und Interessensvertretungen unabhängiges Regionalmedium mit Berichterstattung über das gesellschaftliche, politische, wirtschaftliche, sportliche und kulturelle Leben mit regionalem Fokus.",KA,https://www.styria.com/de/brands/meinbezirk
400379,MeinBezirk.at/Vorarlberg,40,2,Feldkirch,20,0,deutsch,2009-01-01,7,9999-01-01,9,"MeinBezirk.at ist ein unabhängiges Online-Medium für die Bundesländer Tirol (www.meinbezirk.at/tirol), Salzburg (www.meinbezirk.at/salzburg), Oberösterreich (www.meinbezirk.at/oberoesterreich), Niederösterreich (www.meinbezirk.at/niederoesterreich), Wien (www.meinbezirk.at/wien), dem Burgenland (www.meinbezirk.at/burgenland), der Steiermark (www.meinbezirk.at/steiermark), Vorarlberg (www.meinbezirk.at/vorarlberg) sowie Kärnten (www.meinbezirk.at/kaernten) im Interesse des Lesers bzw. Nutzers. Es werden branchenübergreifend Beiträge / Inhalte unabhängig von politischen Parteien, Institutionen sowie Interessengruppen mit regionalem Bezug angeboten. Die Redaktion verfolgt ausschließlich den Zweck der Bereitstellung und Pflege der angebotenen Dienste sowie der Aufbereitung der von Lesern bzw. Nutzern, Unternehmen, Vereinen, Gemeinden, Schulen etc. selbst gemeldeten Inhalten. Weiters wird Nutzern des Dienstes die Möglichkeit geboten und Speicherplatz zur Verfügung gestellt, als Regionauten selbst eigene Inhalte zu veröffentlichen.",KA,https://www.styria.com/de/brands/meinbezirk
400380,bvz.at,40,2,Eisenstadt,20,1,deutsch,2003-08-01,9,9999-01-01,9,"Die Burgenländische Volkszeitung ist eine parteipolitisch unabhängige Wochenzeitung, die sich dem christlichen Weltbild verpflichtet sieht. Aufgabe der BVZ ist es, zur Information und Bildung der Bevölkerung beizutragen sowie einen Beitrag zur Förderung des Gemeinwohls zu leisten. Die BVZ nimmt eine positive Haltung zur Europäischen Union, zum demokratischen Staatswesen der Republik Österreich und zum Bundesland Burgenland ein. Sie bekennen sich zur Freiheit und zur Würde des Menschen. Dessen Intimsphäre ist zu respektieren, seine persönliche Meinung zu achten.",KA,KA
400420,sixx.at,40,2,Unterföhring,20,0,deutsch,2012-07-03,7,9999-01-01,9,KA,KA,Startdatum von TV-Sender übernommen
400490,exxpress.at,40,2,Wien,20,0,deutsch,2021-03-01,1,9999-01-01,9,"eXXpress ist ein bürgerlich-liberales Digitalmedium für Politik und Wirtschaft, dessen objektive, wahrheitsgetreue und kritische Berichterstattung der Information der Öffentlichkeit dienen soll. eXXpress ist von politischen Parteien und Interessenvertretungen unabhängig. eXXpress tritt für eine der Würde des Menschen angemessene und seine freie Entfaltung auf allen Gebieten fördernde Gesellschaftsordnung ein, ebenso für eine Stärkung der persönlichen Freiheitsrechte, der Meinungsfreiheit sowie für eine Förderung von Toleranz im Sinne des Humanismus und der Aufklärung. eXXpress bekennt sich hierbei zur Demokratie, zur Rechtsstaatlichkeit auf allen Ebenen, zur sozialen Gerechtigkeit, zur Eigenverantwortlichkeit des Menschen und zur Stärkung des Individuums an sich, zum Erhalt des privaten Eigentums, zu den Grundsätzen der sozialen Marktwirtschaft, zum freien Unternehmertum und zum Leistungswettbewerb.",KA,KA
400510,salzburg24.at,40,2,Salzburg,20,1,deutsch,2007-11-23,7,9999-01-01,9,"SALZBURG24 ist ein von politischen Parteien, Institutionen und Interessensgruppen unabhängiges Online-Nachrichtenportal und sieht sich verpflichtet, alle Leserinnen und Leser objektiv und so vollständig wie möglich über alle Ereignisse von allgemeinem Interesse zu informieren. Die Freiheit der Journalisten, nach bestem Wissen und Gewissen arbeiten zu können, ist garantiert. SALZBURG24 ist gegen jede totalitäre Herrschaftsform, respektiert die von der UNO deklarierten Menschenrechte und bekennt sich zu einem neutralen demokratischen Österreich, zur Rechtstaatlichkeit und zum System der sozialen Marktwirtschaft. SALZBURG24 erkennt den Ehrenkodex für die österreichische Presse an.",KA,https://www.salzburg24.at/themen/15-jahre-salzburg24/15-jahre-salzburg24-einblick-statt-rueckblick-130138303
400540,news.at,40,2,Wien,20,0,deutsch,1995-01-01,4,9999-01-01,9,"Unabhängige Berichterstattung vor allem über Politik, Wirtschaft, Kultur, Lifestyle, Sport, Leute, Internet, Telekommunikation und Multimedia, Plattform für interaktive Services.",KA,KA
400550,trend.at,40,2,Wien,20,0,deutsch,1998-01-01,4,9999-01-01,9,"Unabhängige Berichterstattung vor allem über Wirtschaft, Politik, Kultur, Lifestyle, Sport, Leute, Internet, Telekommunikation und Multimedia, Plattform für interaktive Services.",KA,KA
400580,tips.at,40,2,Linz,20,1,deutsch,2007-01-01,7,9999-01-01,9,Parteiunabhängige Regional- und Lokalinformation,KA,https://www.tips.at/nachrichten/linz/wirtschaft-politik/582654-tips-bleibt-mit-total-regional-die-ueberlegene-nummer-1-in-oberoesterreich
400640,laola1.at,40,2,Wien,20,0,deutsch,2011-01-01,4,9999-01-01,9,LAOLA1.at ist Österreichs größtes Sportportal und ein Unternehmen der Sportradar Media Services GmbH.,KA,KA
